gaze3d_x,gaze3d_y,gaze3d_z
-24.80803080516642,3.137566440669781,0.518303451314648
-24.801931811980936,3.161579975827666,0.5431500901233961
-24.791242741213075,3.161013178072434,0.5695220821723782
-24.765814933642343,3.090087715845374,0.5908277915413396
-24.752462765051295,3.050885432784143,0.6236717821149379
-24.747938413427562,3.045106747002383,0.6363790533425108
-24.74430516980036,3.0421834803471017,0.6446788394102151
-24.750691444646908,3.0683831642035724,0.5907512055143208
-24.744061130606376,3.0793427192468448,0.6202180631836182
-24.739541353141316,3.0707361959999218,0.6296531843068743
-24.73383783728841,3.056794869935953,0.6435875291305485
-24.730038545934793,3.052366096748205,0.6478455837398691
-24.725531116016313,3.042931179731281,0.6617148422917921
-24.721685209143327,3.037377668213552,0.666239667019019
-24.71805823508312,3.0315155611865032,0.6699151026623265
-24.715470120861795,3.0334563021133634,0.6714141816951785
-24.713174699145497,3.020011140555393,0.6531788975633954
-19.97806389886582,2.2509938651292947,0.2467994957293453
-19.88007476167558,2.1457152199110303,0.4025038643790236
-19.886515831017782,2.0946921194512815,0.40882225001126743
-19.874457170343497,2.1458957350190655,0.4727309714454636
-19.86745277431561,2.1943416085273952,0.44566278007932447
-19.8648145346983,2.198119619417947,0.47871478299416126
-19.853321560562378,2.2783497419088343,0.4903986350864683
-19.855307631775126,2.259134734158457,0.50393954124629
-19.850023106569676,2.2954705016940933,0.5177783716861952
-19.650917251770522,2.299501642583074,0.42653758037876527
-19.744080028297418,2.331142504921641,0.5017400478414045
-24.504765780763737,2.943889011854672,0.6782831336694625
-24.705960763140737,3.0115025274634637,0.6865604963614869
-24.70783240781172,3.0343416745802334,0.6813912362215004
-24.7096265409481,3.046147671198131,0.6702957462326153
-24.709647125180776,3.0434370743162398,0.6855406424607732
-24.820402346498664,3.0923878961649733,0.6787266247982775
-24.87984018900237,3.2415517140621395,0.6596346180829633
-24.897356584661892,3.274328621782307,0.6671381029083652
-24.846222963051765,3.3761832320344163,0.6429771289007943
-24.837586009947962,3.368967358840623,0.6798100179516904
-24.89882187227108,3.445284967505059,0.6473487793505411
-24.234529789296722,4.824875713821934,0.5444951252531006
-24.22683336767092,4.823036475750082,0.5342338420584465
-23.981263338491647,4.906894463017538,0.6959227477587624
-23.935690855296443,4.7479311881821005,0.637778282419789
-24.858192249307784,3.5661239075435165,0.6792841001827225
-24.83084697459474,3.5409821171517404,0.6781063783763678
-24.870544048234088,3.436519329556744,0.6915052652482379
-24.861598490015353,3.4260952512390714,0.6515581472414758
-24.84439842271929,3.203850205044149,0.6455768113431202
-24.61934848266169,2.943390083221523,0.5509421016275773
-23.001852325616596,2.4678881738522813,0.2237664978246371
-20.14560141273966,2.1505417364164328,-0.25172054159332913
-20.074141958642038,2.3979384460352646,-0.016981829747083732
-6.949550298773897,2.2064905488556152,-1.5619830753697208
-11.664611500972546,2.518594161365204,-0.5899067383527469
-24.507888012812522,2.9292357778429303,0.5746882469441521
-24.613536778555826,2.9664443170153616,0.5595910305046816
-24.614772695591007,2.9744724799899878,0.5609155053218895
-24.61596175413347,2.982493241394867,0.5615664253044895
-24.614880185336403,2.9776979157402828,0.5669330245227717
-24.61482787905091,2.9749171334045608,0.5661452788376463
-24.615604494926316,2.9758510364268016,0.5609140160471777
-24.61453326529753,2.9619768765303625,0.5616030470624298
-24.615232780448693,2.9618497437503692,0.5580858895213778
-24.615289430446786,2.9582719972509985,0.5570603145515418
-24.615385983584925,2.9557947625990826,0.5560582098081563
-24.615472359911127,2.9548979367543233,0.5548033195094945
-24.61782369602725,2.959178308828166,0.5436024219057282
-24.61597417747761,2.9570105596719776,0.550460332701619
-24.616256934927513,2.9580912884189963,0.5489280185533021
-24.616413403624207,2.9606792464297276,0.550705307924555
-24.61612891948877,2.9620080237726305,0.5579173343675994
-24.618464489923475,2.9620010418136773,0.5559341884839918
-24.618197858266935,2.959895124129042,0.5725781509397004
-24.512221741700674,2.925490354830984,0.6506530501562802
-12.220691825583547,2.72652015491772,0.37152379933414176
-12.122482713930417,2.6659915279956765,0.6752266272591405
-24.758393316961964,3.026054664583066,0.6755618295181003
-24.783066713550443,3.0832475493458,0.7058931778784793
-24.792609369542568,3.075013379294254,0.7346921446247193
-24.69989643702287,3.0815245428270144,0.7536544452842541
-24.703737072804344,3.063119035900251,0.7706918605150578
-24.706179700183938,3.0444901495186576,0.7594364256253359
-24.707459338422186,3.02353625330034,0.75086874909609
-24.714836069003894,3.0320926032104394,0.7573546271285825
-24.719888453388663,3.0310850711803785,0.752967512028903
-24.620938383365687,3.018796036635157,0.7246497081434323
-24.72621263034824,3.0193849864417217,0.7369135444434091
-24.72753523495717,3.011510312569674,0.7186150387919413
-24.73274366997984,3.0329851180280016,0.7172336558984627
-24.731735618745127,3.025113130156112,0.7154017211410696
-24.732270733007766,3.0298979433102007,0.7085009080556263
-24.732933349244774,3.03654869963799,0.7021958655489715
-24.735244278311843,3.0524994648860115,0.7027476665310307
-24.733537399237406,3.0508965235806325,0.7079226798397038
